mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
real,9,0.6,0.6,0.1,6.126081943511963,6.76481431722641,2.2408058643341064,2.3439362049102783,chunk_3
real,9,0.6,0.6,0.5,4.490191459655762,6.529539883136749,2.6978671550750732,3.7305238246917725,chunk_3
real,9,0.6,0.6,1.0,3.7411508560180664,5.445692002773285,3.2787821292877197,5.814434051513672,chunk_3
real,9,0.6,0.6,1.5,1.896721363067627,3.059943437576294,3.7464709281921387,7.611084461212158,chunk_3
real,9,0.6,0.8,0.1,6.757761478424072,7.874271929264069,2.4244883060455322,2.520834445953369,chunk_3
real,9,0.6,0.8,0.5,3.610478401184082,5.902532637119293,3.3058948516845703,4.750308036804199,chunk_3
real,9,0.6,0.8,1.0,4.016228675842285,6.3904489278793335,3.8110783100128174,6.859231948852539,chunk_3
real,9,0.6,0.8,1.5,3.84102725982666,5.386914908885956,4.206913948059082,8.730910301208496,chunk_3
real,9,0.6,1.0,0.1,7.89747953414917,8.662603616714478,2.583185911178589,2.6824028491973877,chunk_3
real,9,0.6,1.0,0.5,5.86354923248291,9.333649516105652,3.460927963256836,5.04022216796875,chunk_3
real,9,0.6,1.0,1.0,2.9698996543884277,5.202965259552002,4.909510135650635,9.613715171813965,chunk_3
real,9,0.6,1.0,1.5,3.4370763301849365,5.2129762172698975,4.775923728942871,10.472768783569336,chunk_3
real,9,0.8,0.6,0.1,7.811678886413574,9.022088170051575,2.6696271896362305,2.7786433696746826,chunk_3
real,9,0.8,0.6,0.5,5.855579853057861,8.901816964149475,4.054296016693115,5.910089015960693,chunk_3
real,9,0.8,0.6,1.0,3.7138614654541016,5.187418818473816,4.180450916290283,7.53096342086792,chunk_3
real,9,0.8,0.6,1.5,1.602594256401062,2.360974431037903,4.567256927490234,10.050134658813477,chunk_3
real,9,0.8,0.8,0.1,8.926660537719727,10.233747243881226,3.83380389213562,4.081326961517334,chunk_3
real,9,0.8,0.8,0.5,5.943499565124512,8.844583094120026,4.255626678466797,6.606045722961426,chunk_3
real,9,0.8,0.8,1.0,3.8645334243774414,6.3051310777664185,5.750995635986328,10.926328659057617,chunk_3
real,9,0.8,0.8,1.5,2.5704545974731445,4.1478272676467896,7.017849445343018,15.902023315429688,chunk_3
real,9,0.8,1.0,0.1,11.120904922485352,13.03708565235138,3.8831186294555664,4.20084285736084,chunk_3
real,9,0.8,1.0,0.5,7.18459415435791,10.185473561286926,5.878514766693115,9.936267852783203,chunk_3
real,9,0.8,1.0,1.0,5.63333797454834,7.552406430244446,7.059915065765381,14.973081588745117,chunk_3
real,9,0.8,1.0,1.5,3.6346700191497803,6.1808136105537415,7.948231220245361,19.78589630126953,chunk_3
