mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
local_sign+sample,450,0.6,0.6,0.1,4.368473052978516,4.57469379901886,1.7993725538253784,1.8617883920669556,chunk_18
local_sign+sample,450,0.6,0.6,0.5,2.9281768798828125,4.363262236118317,2.066404342651367,2.7701780796051025,chunk_18
local_sign+sample,450,0.6,0.6,1.0,2.8745248317718506,4.340143203735352,2.402038812637329,3.9185707569122314,chunk_18
local_sign+sample,450,0.6,0.6,1.5,1.8976845741271973,2.7134571075439453,2.6295835971832275,4.903190612792969,chunk_18
local_sign+sample,450,0.6,0.8,0.1,5.584892272949219,6.371709823608398,1.9767168760299683,2.0519473552703857,chunk_18
local_sign+sample,450,0.6,0.8,0.5,4.588271141052246,6.45300418138504,2.294018268585205,3.232301712036133,chunk_18
local_sign+sample,450,0.6,0.8,1.0,2.0646684169769287,3.570782959461212,3.220322370529175,5.65251350402832,chunk_18
local_sign+sample,450,0.6,0.8,1.5,2.814826488494873,3.8255664110183716,2.584383726119995,4.649378299713135,chunk_18
local_sign+sample,450,0.6,1.0,0.1,6.329766750335693,7.084757566452026,1.9942867755889893,2.0776681900024414,chunk_18
local_sign+sample,450,0.6,1.0,0.5,3.990185499191284,4.977681398391724,2.772582530975342,3.8942666053771973,chunk_18
local_sign+sample,450,0.6,1.0,1.0,3.526127338409424,4.608254253864288,3.4539432525634766,6.274806499481201,chunk_18
local_sign+sample,450,0.6,1.0,1.5,3.628175973892212,5.1846596002578735,4.127218246459961,8.890298843383789,chunk_18
local_sign+sample,450,0.8,0.6,0.1,6.265707015991211,6.344605624675751,2.2328543663024902,2.2646236419677734,chunk_18
local_sign+sample,450,0.8,0.6,0.5,3.4567012786865234,5.24073338508606,2.528595447540283,3.3869292736053467,chunk_18
local_sign+sample,450,0.8,0.6,1.0,2.801684617996216,4.399330377578735,3.0306077003479004,5.199771881103516,chunk_18
local_sign+sample,450,0.8,0.6,1.5,1.9136497974395752,2.213152229785919,3.724508762359619,7.191676139831543,chunk_18
local_sign+sample,450,0.8,0.8,0.1,6.0937418937683105,6.868374288082123,2.6930460929870605,2.8174121379852295,chunk_18
local_sign+sample,450,0.8,0.8,0.5,3.2809839248657227,5.070863306522369,2.6771414279937744,3.8064932823181152,chunk_18
local_sign+sample,450,0.8,0.8,1.0,3.285233497619629,4.900445103645325,4.171976566314697,7.912137985229492,chunk_18
local_sign+sample,450,0.8,0.8,1.5,2.0194129943847656,2.2146058082580566,3.780407190322876,7.502032279968262,chunk_18
local_sign+sample,450,0.8,1.0,0.1,7.923288345336914,8.940493047237396,2.6258833408355713,2.7482550144195557,chunk_18
local_sign+sample,450,0.8,1.0,0.5,4.994870185852051,7.517899394035339,3.956833600997925,5.86216926574707,chunk_18
local_sign+sample,450,0.8,1.0,1.0,4.592091083526611,5.902550518512726,5.234320163726807,10.272323608398438,chunk_18
local_sign+sample,450,0.8,1.0,1.5,4.897212982177734,6.285554647445679,4.446139335632324,9.452535629272461,chunk_18
local_sign+sample,450,0.95,0.6,0.1,6.422562599182129,7.1255292892456055,3.083739757537842,3.1953563690185547,chunk_18
local_sign+sample,450,0.95,0.6,0.5,4.185373783111572,5.490924715995789,3.291411876678467,4.777379512786865,chunk_18
local_sign+sample,450,0.95,0.6,1.0,2.463454008102417,3.766612470149994,3.896559238433838,7.068404197692871,chunk_18
local_sign+sample,450,0.95,0.6,1.5,2.490569829940796,3.7302175164222717,4.00988245010376,7.931516170501709,chunk_18
local_sign+sample,450,0.95,0.8,0.1,7.984916687011719,8.819083511829376,3.593968152999878,3.8421406745910645,chunk_18
local_sign+sample,450,0.95,0.8,0.5,4.5591535568237305,5.538062632083893,3.3562798500061035,4.986781597137451,chunk_18
local_sign+sample,450,0.95,0.8,1.0,1.9945770502090454,2.6312092542648315,4.656607151031494,9.170564651489258,chunk_18
local_sign+sample,450,0.95,0.8,1.5,2.3010902404785156,2.34081494808197,6.370118618011475,14.306846618652344,chunk_18
local_sign+sample,450,0.95,1.0,0.1,9.091232299804688,10.156986474990845,3.206082582473755,3.3627238273620605,chunk_18
local_sign+sample,450,0.95,1.0,0.5,5.0581183433532715,6.912273466587067,5.903713703155518,9.534428596496582,chunk_18
local_sign+sample,450,0.95,1.0,1.0,4.658352851867676,6.626177489757538,5.7906012535095215,11.769112586975098,chunk_18
local_sign+sample,450,0.95,1.0,1.5,4.390944004058838,6.510747134685516,7.127862453460693,16.518712997436523,chunk_18
local_sign+sample,450,1.05,0.6,0.1,3.8566770553588867,3.829491972923279,3.0683155059814453,3.6249191761016846,chunk_18
local_sign+sample,450,1.05,0.6,0.5,3.0799713134765625,4.909353494644165,4.547196865081787,6.823846340179443,chunk_18
local_sign+sample,450,1.05,0.6,1.0,1.9701316356658936,2.4447131156921387,5.698241710662842,10.775239944458008,chunk_18
local_sign+sample,450,1.05,0.6,1.5,2.553117513656616,3.3915834426879883,5.1755051612854,10.93966007232666,chunk_18
local_sign+sample,450,1.05,0.8,0.1,6.5052008628845215,8.09294319152832,3.283503532409668,3.774411916732788,chunk_18
local_sign+sample,450,1.05,0.8,0.5,2.301154613494873,3.056355357170105,5.97150993347168,9.420305252075195,chunk_18
local_sign+sample,450,1.05,0.8,1.0,3.6080193519592285,4.180346250534058,5.779046058654785,11.27606201171875,chunk_18
local_sign+sample,450,1.05,0.8,1.5,2.098973274230957,3.715835392475128,6.293160438537598,14.04326057434082,chunk_18
local_sign+sample,450,1.05,1.0,0.1,4.607451915740967,7.056984305381775,3.636505365371704,4.351047039031982,chunk_18
local_sign+sample,450,1.05,1.0,0.5,5.308271408081055,6.315009295940399,6.472925662994385,10.654227256774902,chunk_18
local_sign+sample,450,1.05,1.0,1.0,4.085201263427734,6.437724590301514,7.146156311035156,14.763465881347656,chunk_18
local_sign+sample,450,1.05,1.0,1.5,3.020838499069214,5.153331160545349,5.917995929718018,14.046276092529297,chunk_18
local_sign+sample,451,0.6,0.6,0.1,4.496793270111084,4.89800500869751,1.8992867469787598,1.9607778787612915,chunk_18
local_sign+sample,451,0.6,0.6,0.5,3.8649327754974365,4.728442549705505,2.2255465984344482,3.044433355331421,chunk_18
